Country,Region,Code,Date,Sex,Age,AgeInt,Cases,Deaths
Belgium,All,BE01.03.2020,01.03.2020,b,0,5,0,NaN
Belgium,All,BE01.03.2020,01.03.2020,b,5,5,0,NaN
Belgium,All,BE01.03.2020,01.03.2020,b,10,5,1.7,NaN
Belgium,All,BE01.03.2020,01.03.2020,b,15,5,2.3,NaN
Belgium,All,BE01.03.2020,01.03.2020,b,20,5,0.7,NaN
Belgium,All,BE01.03.2020,01.03.2020,b,25,5,0.3,NaN
Belgium,All,BE01.03.2020,01.03.2020,b,30,5,0.3,NaN
Belgium,All,BE01.03.2020,01.03.2020,b,35,5,0.7,NaN
Belgium,All,BE01.03.2020,01.03.2020,b,40,5,2,NaN
Belgium,All,BE01.03.2020,01.03.2020,b,45,5,3,NaN
Belgium,All,BE01.03.2020,01.03.2020,b,50,5,1.9,NaN
Belgium,All,BE01.03.2020,01.03.2020,b,55,5,1.1,NaN
Belgium,All,BE01.03.2020,01.03.2020,b,60,5,0.6,NaN
Belgium,All,BE01.03.2020,01.03.2020,b,65,5,0.4,NaN
Belgium,All,BE01.03.2020,01.03.2020,b,70,5,0.7,NaN
Belgium,All,BE01.03.2020,01.03.2020,b,75,5,0.3,NaN
Belgium,All,BE01.03.2020,01.03.2020,b,80,5,0,NaN
Belgium,All,BE01.03.2020,01.03.2020,b,85,5,0,NaN
Belgium,All,BE01.03.2020,01.03.2020,b,90,5,0,NaN
Belgium,All,BE01.03.2020,01.03.2020,b,95,5,0,NaN
Belgium,All,BE01.03.2020,01.03.2020,b,100,5,0,NaN
Belgium,All,BE01.03.2020,01.03.2020,f,0,5,0,NaN
Belgium,All,BE01.03.2020,01.03.2020,f,5,5,0,NaN
Belgium,All,BE01.03.2020,01.03.2020,f,10,5,1.5,NaN
Belgium,All,BE01.03.2020,01.03.2020,f,15,5,1.5,NaN
Belgium,All,BE01.03.2020,01.03.2020,f,20,5,0,NaN
Belgium,All,BE01.03.2020,01.03.2020,f,25,5,0,NaN
Belgium,All,BE01.03.2020,01.03.2020,f,30,5,0.3,NaN
Belgium,All,BE01.03.2020,01.03.2020,f,35,5,0.7,NaN
Belgium,All,BE01.03.2020,01.03.2020,f,40,5,0.9,NaN
Belgium,All,BE01.03.2020,01.03.2020,f,45,5,1.1,NaN
Belgium,All,BE01.03.2020,01.03.2020,f,50,5,0.8,NaN
Belgium,All,BE01.03.2020,01.03.2020,f,55,5,0.2,NaN
Belgium,All,BE01.03.2020,01.03.2020,f,60,5,0,NaN
Belgium,All,BE01.03.2020,01.03.2020,f,65,5,0,NaN
Belgium,All,BE01.03.2020,01.03.2020,f,70,5,0,NaN
Belgium,All,BE01.03.2020,01.03.2020,f,75,5,0,NaN
Belgium,All,BE01.03.2020,01.03.2020,f,80,5,0,NaN
Belgium,All,BE01.03.2020,01.03.2020,f,85,5,0,NaN
Belgium,All,BE01.03.2020,01.03.2020,f,90,5,0,NaN
Belgium,All,BE01.03.2020,01.03.2020,f,95,5,0,NaN
Belgium,All,BE01.03.2020,01.03.2020,f,100,5,0,NaN
Belgium,All,BE01.03.2020,01.03.2020,m,0,5,0,NaN
Belgium,All,BE01.03.2020,01.03.2020,m,5,5,0,NaN
Belgium,All,BE01.03.2020,01.03.2020,m,10,5,0.4,NaN
Belgium,All,BE01.03.2020,01.03.2020,m,15,5,0.6,NaN
Belgium,All,BE01.03.2020,01.03.2020,m,20,5,0.6,NaN
Belgium,All,BE01.03.2020,01.03.2020,m,25,5,0.4,NaN
Belgium,All,BE01.03.2020,01.03.2020,m,30,5,0,NaN
Belgium,All,BE01.03.2020,01.03.2020,m,35,5,0,NaN
Belgium,All,BE01.03.2020,01.03.2020,m,40,5,1,NaN
Belgium,All,BE01.03.2020,01.03.2020,m,45,5,2,NaN
Belgium,All,BE01.03.2020,01.03.2020,m,50,5,1.2,NaN
Belgium,All,BE01.03.2020,01.03.2020,m,55,5,0.8,NaN
Belgium,All,BE01.03.2020,01.03.2020,m,60,5,0.5,NaN
Belgium,All,BE01.03.2020,01.03.2020,m,65,5,0.5,NaN
Belgium,All,BE01.03.2020,01.03.2020,m,70,5,0.7,NaN
Belgium,All,BE01.03.2020,01.03.2020,m,75,5,0.3,NaN
Belgium,All,BE01.03.2020,01.03.2020,m,80,5,0,NaN
Belgium,All,BE01.03.2020,01.03.2020,m,85,5,0,NaN
Belgium,All,BE01.03.2020,01.03.2020,m,90,5,0,NaN
Belgium,All,BE01.03.2020,01.03.2020,m,95,5,0,NaN
Belgium,All,BE01.03.2020,01.03.2020,m,100,5,0,NaN
Belgium,All,BE02.03.2020,02.03.2020,b,0,5,0,NaN
Belgium,All,BE02.03.2020,02.03.2020,b,5,5,0,NaN
Belgium,All,BE02.03.2020,02.03.2020,b,10,5,3.1,NaN
Belgium,All,BE02.03.2020,02.03.2020,b,15,5,4.9,NaN
Belgium,All,BE02.03.2020,02.03.2020,b,20,5,1.5,NaN
Belgium,All,BE02.03.2020,02.03.2020,b,25,5,0.5,NaN
Belgium,All,BE02.03.2020,02.03.2020,b,30,5,0.3,NaN
Belgium,All,BE02.03.2020,02.03.2020,b,35,5,0.7,NaN
Belgium,All,BE02.03.2020,02.03.2020,b,40,5,3.9,NaN
Belgium,All,BE02.03.2020,02.03.2020,b,45,5,7.1,NaN
Belgium,All,BE02.03.2020,02.03.2020,b,50,5,4,NaN
Belgium,All,BE02.03.2020,02.03.2020,b,55,5,2,NaN
Belgium,All,BE02.03.2020,02.03.2020,b,60,5,1.5,NaN
Belgium,All,BE02.03.2020,02.03.2020,b,65,5,1.5,NaN
Belgium,All,BE02.03.2020,02.03.2020,b,70,5,1.5,NaN
Belgium,All,BE02.03.2020,02.03.2020,b,75,5,0.5,NaN
Belgium,All,BE02.03.2020,02.03.2020,b,80,5,0,NaN
Belgium,All,BE02.03.2020,02.03.2020,b,85,5,0,NaN
Belgium,All,BE02.03.2020,02.03.2020,b,90,5,0,NaN
Belgium,All,BE02.03.2020,02.03.2020,b,95,5,0,NaN
Belgium,All,BE02.03.2020,02.03.2020,b,100,5,0,NaN
Belgium,All,BE02.03.2020,02.03.2020,f,0,5,0,NaN
Belgium,All,BE02.03.2020,02.03.2020,f,5,5,0,NaN
Belgium,All,BE02.03.2020,02.03.2020,f,10,5,2.1,NaN
Belgium,All,BE02.03.2020,02.03.2020,f,15,5,1.9,NaN
Belgium,All,BE02.03.2020,02.03.2020,f,20,5,0,NaN
Belgium,All,BE02.03.2020,02.03.2020,f,25,5,0,NaN
Belgium,All,BE02.03.2020,02.03.2020,f,30,5,0.3,NaN
Belgium,All,BE02.03.2020,02.03.2020,f,35,5,0.7,NaN
Belgium,All,BE02.03.2020,02.03.2020,f,40,5,2.3,NaN
Belgium,All,BE02.03.2020,02.03.2020,f,45,5,2.7,NaN
Belgium,All,BE02.03.2020,02.03.2020,f,50,5,1.1,NaN
Belgium,All,BE02.03.2020,02.03.2020,f,55,5,0.9,NaN
Belgium,All,BE02.03.2020,02.03.2020,f,60,5,1.4,NaN
Belgium,All,BE02.03.2020,02.03.2020,f,65,5,0.6,NaN
Belgium,All,BE02.03.2020,02.03.2020,f,70,5,0,NaN
Belgium,All,BE02.03.2020,02.03.2020,f,75,5,0,NaN
Belgium,All,BE02.03.2020,02.03.2020,f,80,5,0,NaN
Belgium,All,BE02.03.2020,02.03.2020,f,85,5,0,NaN
Belgium,All,BE02.03.2020,02.03.2020,f,90,5,0,NaN
Belgium,All,BE02.03.2020,02.03.2020,f,95,5,0,NaN
Belgium,All,BE02.03.2020,02.03.2020,f,100,5,0,NaN
Belgium,All,BE02.03.2020,02.03.2020,m,0,5,0,NaN
Belgium,All,BE02.03.2020,02.03.2020,m,5,5,0,NaN
Belgium,All,BE02.03.2020,02.03.2020,m,10,5,1.4,NaN
Belgium,All,BE02.03.2020,02.03.2020,m,15,5,2.6,NaN
Belgium,All,BE02.03.2020,02.03.2020,m,20,5,1.5,NaN
Belgium,All,BE02.03.2020,02.03.2020,m,25,5,0.5,NaN
Belgium,All,BE02.03.2020,02.03.2020,m,30,5,0,NaN
Belgium,All,BE02.03.2020,02.03.2020,m,35,5,0,NaN
Belgium,All,BE02.03.2020,02.03.2020,m,40,5,1.7,NaN
Belgium,All,BE02.03.2020,02.03.2020,m,45,5,4.3,NaN
Belgium,All,BE02.03.2020,02.03.2020,m,50,5,2.8,NaN
Belgium,All,BE02.03.2020,02.03.2020,m,55,5,1.2,NaN
Belgium,All,BE02.03.2020,02.03.2020,m,60,5,0.5,NaN
Belgium,All,BE02.03.2020,02.03.2020,m,65,5,0.5,NaN
Belgium,All,BE02.03.2020,02.03.2020,m,70,5,1.4,NaN
Belgium,All,BE02.03.2020,02.03.2020,m,75,5,0.6,NaN
Belgium,All,BE02.03.2020,02.03.2020,m,80,5,0,NaN
Belgium,All,BE02.03.2020,02.03.2020,m,85,5,0,NaN
Belgium,All,BE02.03.2020,02.03.2020,m,90,5,0,NaN
Belgium,All,BE02.03.2020,02.03.2020,m,95,5,0,NaN
Belgium,All,BE02.03.2020,02.03.2020,m,100,5,0,NaN
Belgium,All,BE03.03.2020,03.03.2020,b,0,5,0.1,NaN
Belgium,All,BE03.03.2020,03.03.2020,b,5,5,0.9,NaN
Belgium,All,BE03.03.2020,03.03.2020,b,10,5,5.1,NaN
Belgium,All,BE03.03.2020,03.03.2020,b,15,5,7.9,NaN
Belgium,All,BE03.03.2020,03.03.2020,b,20,5,4.5,NaN
Belgium,All,BE03.03.2020,03.03.2020,b,25,5,2.5,NaN
Belgium,All,BE03.03.2020,03.03.2020,b,30,5,2.1,NaN
Belgium,All,BE03.03.2020,03.03.2020,b,35,5,3.9,NaN
Belgium,All,BE03.03.2020,03.03.2020,b,40,5,8.9,NaN
Belgium,All,BE03.03.2020,03.03.2020,b,45,5,12.1,NaN
Belgium,All,BE03.03.2020,03.03.2020,b,50,5,7,NaN
Belgium,All,BE03.03.2020,03.03.2020,b,55,5,3,NaN
Belgium,All,BE03.03.2020,03.03.2020,b,60,5,1.6,NaN
Belgium,All,BE03.03.2020,03.03.2020,b,65,5,2.4,NaN
Belgium,All,BE03.03.2020,03.03.2020,b,70,5,5,NaN
Belgium,All,BE03.03.2020,03.03.2020,b,75,5,2,NaN
Belgium,All,BE03.03.2020,03.03.2020,b,80,5,0,NaN
Belgium,All,BE03.03.2020,03.03.2020,b,85,5,0,NaN
Belgium,All,BE03.03.2020,03.03.2020,b,90,5,0,NaN
Belgium,All,BE03.03.2020,03.03.2020,b,95,5,0,NaN
Belgium,All,BE03.03.2020,03.03.2020,b,100,5,0,NaN
Belgium,All,BE03.03.2020,03.03.2020,f,0,5,0.2,NaN
Belgium,All,BE03.03.2020,03.03.2020,f,5,5,0.8,NaN
Belgium,All,BE03.03.2020,03.03.2020,f,10,5,3.3,NaN
Belgium,All,BE03.03.2020,03.03.2020,f,15,5,2.7,NaN
Belgium,All,BE03.03.2020,03.03.2020,f,20,5,0.6,NaN
Belgium,All,BE03.03.2020,03.03.2020,f,25,5,0.4,NaN
Belgium,All,BE03.03.2020,03.03.2020,f,30,5,1.4,NaN
Belgium,All,BE03.03.2020,03.03.2020,f,35,5,3.6,NaN
Belgium,All,BE03.03.2020,03.03.2020,f,40,5,5.9,NaN
Belgium,All,BE03.03.2020,03.03.2020,f,45,5,5.1,NaN
Belgium,All,BE03.03.2020,03.03.2020,f,50,5,2.5,NaN
Belgium,All,BE03.03.2020,03.03.2020,f,55,5,1.5,NaN
Belgium,All,BE03.03.2020,03.03.2020,f,60,5,1.5,NaN
Belgium,All,BE03.03.2020,03.03.2020,f,65,5,1.5,NaN
Belgium,All,BE03.03.2020,03.03.2020,f,70,5,1.5,NaN
Belgium,All,BE03.03.2020,03.03.2020,f,75,5,0.5,NaN
Belgium,All,BE03.03.2020,03.03.2020,f,80,5,0,NaN
Belgium,All,BE03.03.2020,03.03.2020,f,85,5,0,NaN
Belgium,All,BE03.03.2020,03.03.2020,f,90,5,0,NaN
Belgium,All,BE03.03.2020,03.03.2020,f,95,5,0,NaN
Belgium,All,BE03.03.2020,03.03.2020,f,100,5,0,NaN
Belgium,All,BE03.03.2020,03.03.2020,m,0,5,0,NaN
Belgium,All,BE03.03.2020,03.03.2020,m,5,5,0,NaN
Belgium,All,BE03.03.2020,03.03.2020,m,10,5,1.8,NaN
Belgium,All,BE03.03.2020,03.03.2020,m,15,5,5.2,NaN
Belgium,All,BE03.03.2020,03.03.2020,m,20,5,4.3,NaN
Belgium,All,BE03.03.2020,03.03.2020,m,25,5,1.7,NaN
Belgium,All,BE03.03.2020,03.03.2020,m,30,5,0.4,NaN
Belgium,All,BE03.03.2020,03.03.2020,m,35,5,0.6,NaN
Belgium,All,BE03.03.2020,03.03.2020,m,40,5,3.2,NaN
Belgium,All,BE03.03.2020,03.03.2020,m,45,5,6.8,NaN
Belgium,All,BE03.03.2020,03.03.2020,m,50,5,4.4,NaN
Belgium,All,BE03.03.2020,03.03.2020,m,55,5,1.6,NaN
Belgium,All,BE03.03.2020,03.03.2020,m,60,5,0.4,NaN
Belgium,All,BE03.03.2020,03.03.2020,m,65,5,0.6,NaN
Belgium,All,BE03.03.2020,03.03.2020,m,70,5,3.2,NaN
Belgium,All,BE03.03.2020,03.03.2020,m,75,5,1.8,NaN
Belgium,All,BE03.03.2020,03.03.2020,m,80,5,0,NaN
Belgium,All,BE03.03.2020,03.03.2020,m,85,5,0,NaN
Belgium,All,BE03.03.2020,03.03.2020,m,90,5,0,NaN
Belgium,All,BE03.03.2020,03.03.2020,m,95,5,0,NaN
Belgium,All,BE03.03.2020,03.03.2020,m,100,5,0,NaN
Belgium,All,BE04.03.2020,04.03.2020,b,0,5,0.7,NaN
Belgium,All,BE04.03.2020,04.03.2020,b,5,5,3.3,NaN
Belgium,All,BE04.03.2020,04.03.2020,b,10,5,11.1,NaN
Belgium,All,BE04.03.2020,04.03.2020,b,15,5,14.1,NaN
Belgium,All,BE04.03.2020,04.03.2020,b,20,5,8.3,NaN
Belgium,All,BE04.03.2020,04.03.2020,b,25,5,4.8,NaN
Belgium,All,BE04.03.2020,04.03.2020,b,30,5,4.1,NaN
Belgium,All,BE04.03.2020,04.03.2020,b,35,5,7,NaN
Belgium,All,BE04.03.2020,04.03.2020,b,40,5,14,NaN
Belgium,All,BE04.03.2020,04.03.2020,b,45,5,17.3,NaN
Belgium,All,BE04.03.2020,04.03.2020,b,50,5,10.8,NaN
Belgium,All,BE04.03.2020,04.03.2020,b,55,5,6.4,NaN
Belgium,All,BE04.03.2020,04.03.2020,b,60,5,5.2,NaN
Belgium,All,BE04.03.2020,04.03.2020,b,65,5,5.9,NaN
Belgium,All,BE04.03.2020,04.03.2020,b,70,5,6.4,NaN
Belgium,All,BE04.03.2020,04.03.2020,b,75,5,2.7,NaN
Belgium,All,BE04.03.2020,04.03.2020,b,80,5,0.8,NaN
Belgium,All,BE04.03.2020,04.03.2020,b,85,5,0.2,NaN
Belgium,All,BE04.03.2020,04.03.2020,b,90,5,0.1,NaN
Belgium,All,BE04.03.2020,04.03.2020,b,95,5,0.1,NaN
Belgium,All,BE04.03.2020,04.03.2020,b,100,5,0.8,NaN
Belgium,All,BE04.03.2020,04.03.2020,f,0,5,0.4,NaN
Belgium,All,BE04.03.2020,04.03.2020,f,5,5,1.6,NaN
Belgium,All,BE04.03.2020,04.03.2020,f,10,5,5.2,NaN
Belgium,All,BE04.03.2020,04.03.2020,f,15,5,5.8,NaN
Belgium,All,BE04.03.2020,04.03.2020,f,20,5,3,NaN
Belgium,All,BE04.03.2020,04.03.2020,f,25,5,2,NaN
Belgium,All,BE04.03.2020,04.03.2020,f,30,5,2.5,NaN
Belgium,All,BE04.03.2020,04.03.2020,f,35,5,4.5,NaN
Belgium,All,BE04.03.2020,04.03.2020,f,40,5,7.4,NaN
Belgium,All,BE04.03.2020,04.03.2020,f,45,5,7.6,NaN
Belgium,All,BE04.03.2020,04.03.2020,f,50,5,4.7,NaN
Belgium,All,BE04.03.2020,04.03.2020,f,55,5,3.3,NaN
Belgium,All,BE04.03.2020,04.03.2020,f,60,5,3,NaN
Belgium,All,BE04.03.2020,04.03.2020,f,65,5,3,NaN
Belgium,All,BE04.03.2020,04.03.2020,f,70,5,2.7,NaN
Belgium,All,BE04.03.2020,04.03.2020,f,75,5,1.3,NaN
Belgium,All,BE04.03.2020,04.03.2020,f,80,5,0.7,NaN
Belgium,All,BE04.03.2020,04.03.2020,f,85,5,0.3,NaN
Belgium,All,BE04.03.2020,04.03.2020,f,90,5,0.1,NaN
Belgium,All,BE04.03.2020,04.03.2020,f,95,5,0.1,NaN
Belgium,All,BE04.03.2020,04.03.2020,f,100,5,0.8,NaN
Belgium,All,BE04.03.2020,04.03.2020,m,0,5,0.4,NaN
Belgium,All,BE04.03.2020,04.03.2020,m,5,5,1.7,NaN
Belgium,All,BE04.03.2020,04.03.2020,m,10,5,5.9,NaN
Belgium,All,BE04.03.2020,04.03.2020,m,15,5,8.4,NaN
Belgium,All,BE04.03.2020,04.03.2020,m,20,5,5.4,NaN
Belgium,All,BE04.03.2020,04.03.2020,m,25,5,2.7,NaN
Belgium,All,BE04.03.2020,04.03.2020,m,30,5,1.6,NaN
Belgium,All,BE04.03.2020,04.03.2020,m,35,5,2.5,NaN
Belgium,All,BE04.03.2020,04.03.2020,m,40,5,6.5,NaN
Belgium,All,BE04.03.2020,04.03.2020,m,45,5,9.7,NaN
Belgium,All,BE04.03.2020,04.03.2020,m,50,5,6,NaN
Belgium,All,BE04.03.2020,04.03.2020,m,55,5,3.1,NaN
Belgium,All,BE04.03.2020,04.03.2020,m,60,5,2.2,NaN
Belgium,All,BE04.03.2020,04.03.2020,m,65,5,2.8,NaN
Belgium,All,BE04.03.2020,04.03.2020,m,70,5,3.8,NaN
Belgium,All,BE04.03.2020,04.03.2020,m,75,5,1.2,NaN
Belgium,All,BE04.03.2020,04.03.2020,m,80,5,0,NaN
Belgium,All,BE04.03.2020,04.03.2020,m,85,5,0,NaN
Belgium,All,BE04.03.2020,04.03.2020,m,90,5,0,NaN
Belgium,All,BE04.03.2020,04.03.2020,m,95,5,0,NaN
Belgium,All,BE04.03.2020,04.03.2020,m,100,5,0,NaN
Belgium,All,BE05.03.2020,05.03.2020,b,0,5,1.8,NaN
Belgium,All,BE05.03.2020,05.03.2020,b,5,5,5.3,NaN
Belgium,All,BE05.03.2020,05.03.2020,b,10,5,12.2,NaN
Belgium,All,BE05.03.2020,05.03.2020,b,15,5,17.9,NaN
Belgium,All,BE05.03.2020,05.03.2020,b,20,5,17.3,NaN
Belgium,All,BE05.03.2020,05.03.2020,b,25,5,12.9,NaN
Belgium,All,BE05.03.2020,05.03.2020,b,30,5,9.4,NaN
Belgium,All,BE05.03.2020,05.03.2020,b,35,5,11.7,NaN
Belgium,All,BE05.03.2020,05.03.2020,b,40,5,20.1,NaN
Belgium,All,BE05.03.2020,05.03.2020,b,45,5,29.1,NaN
Belgium,All,BE05.03.2020,05.03.2020,b,50,5,23.6,NaN
Belgium,All,BE05.03.2020,05.03.2020,b,55,5,13.5,NaN
Belgium,All,BE05.03.2020,05.03.2020,b,60,5,8.1,NaN
Belgium,All,BE05.03.2020,05.03.2020,b,65,5,8,NaN
Belgium,All,BE05.03.2020,05.03.2020,b,70,5,8.7,NaN
Belgium,All,BE05.03.2020,05.03.2020,b,75,5,3.4,NaN
Belgium,All,BE05.03.2020,05.03.2020,b,80,5,0.8,NaN
Belgium,All,BE05.03.2020,05.03.2020,b,85,5,0.2,NaN
Belgium,All,BE05.03.2020,05.03.2020,b,90,5,0.1,NaN
Belgium,All,BE05.03.2020,05.03.2020,b,95,5,0.1,NaN
Belgium,All,BE05.03.2020,05.03.2020,b,100,5,0.8,NaN
Belgium,All,BE05.03.2020,05.03.2020,f,0,5,1.1,NaN
Belgium,All,BE05.03.2020,05.03.2020,f,5,5,2.9,NaN
Belgium,All,BE05.03.2020,05.03.2020,f,10,5,6.4,NaN
Belgium,All,BE05.03.2020,05.03.2020,f,15,5,8.6,NaN
Belgium,All,BE05.03.2020,05.03.2020,f,20,5,7.8,NaN
Belgium,All,BE05.03.2020,05.03.2020,f,25,5,6.2,NaN
Belgium,All,BE05.03.2020,05.03.2020,f,30,5,5.1,NaN
Belgium,All,BE05.03.2020,05.03.2020,f,35,5,6.9,NaN
Belgium,All,BE05.03.2020,05.03.2020,f,40,5,11.6,NaN
Belgium,All,BE05.03.2020,05.03.2020,f,45,5,13.4,NaN
Belgium,All,BE05.03.2020,05.03.2020,f,50,5,8.7,NaN
Belgium,All,BE05.03.2020,05.03.2020,f,55,5,5.3,NaN
Belgium,All,BE05.03.2020,05.03.2020,f,60,5,3.8,NaN
Belgium,All,BE05.03.2020,05.03.2020,f,65,5,3.2,NaN
Belgium,All,BE05.03.2020,05.03.2020,f,70,5,2.7,NaN
Belgium,All,BE05.03.2020,05.03.2020,f,75,5,1.3,NaN
Belgium,All,BE05.03.2020,05.03.2020,f,80,5,0.7,NaN
Belgium,All,BE05.03.2020,05.03.2020,f,85,5,0.3,NaN
Belgium,All,BE05.03.2020,05.03.2020,f,90,5,0.1,NaN
Belgium,All,BE05.03.2020,05.03.2020,f,95,5,0.1,NaN
Belgium,All,BE05.03.2020,05.03.2020,f,100,5,0.8,NaN
Belgium,All,BE05.03.2020,05.03.2020,m,0,5,0.7,NaN
Belgium,All,BE05.03.2020,05.03.2020,m,5,5,2.3,NaN
Belgium,All,BE05.03.2020,05.03.2020,m,10,5,5.8,NaN
Belgium,All,BE05.03.2020,05.03.2020,m,15,5,9.3,NaN
Belgium,All,BE05.03.2020,05.03.2020,m,20,5,9.4,NaN
Belgium,All,BE05.03.2020,05.03.2020,m,25,5,6.7,NaN
Belgium,All,BE05.03.2020,05.03.2020,m,30,5,4.2,NaN
Belgium,All,BE05.03.2020,05.03.2020,m,35,5,4.9,NaN
Belgium,All,BE05.03.2020,05.03.2020,m,40,5,8.9,NaN
Belgium,All,BE05.03.2020,05.03.2020,m,45,5,15.3,NaN
Belgium,All,BE05.03.2020,05.03.2020,m,50,5,14.8,NaN
Belgium,All,BE05.03.2020,05.03.2020,m,55,5,8.4,NaN
Belgium,All,BE05.03.2020,05.03.2020,m,60,5,4.4,NaN
Belgium,All,BE05.03.2020,05.03.2020,m,65,5,4.7,NaN
Belgium,All,BE05.03.2020,05.03.2020,m,70,5,6.2,NaN
Belgium,All,BE05.03.2020,05.03.2020,m,75,5,1.8,NaN
Belgium,All,BE05.03.2020,05.03.2020,m,80,5,0,NaN
Belgium,All,BE05.03.2020,05.03.2020,m,85,5,0,NaN
Belgium,All,BE05.03.2020,05.03.2020,m,90,5,0,NaN
Belgium,All,BE05.03.2020,05.03.2020,m,95,5,0,NaN
Belgium,All,BE05.03.2020,05.03.2020,m,100,5,0,NaN
Belgium,All,BE06.03.2020,06.03.2020,b,0,5,2.1,NaN
Belgium,All,BE06.03.2020,06.03.2020,b,5,5,6.9,NaN
Belgium,All,BE06.03.2020,06.03.2020,b,10,5,17,NaN
Belgium,All,BE06.03.2020,06.03.2020,b,15,5,25.2,NaN
Belgium,All,BE06.03.2020,06.03.2020,b,20,5,23.8,NaN
Belgium,All,BE06.03.2020,06.03.2020,b,25,5,18.3,NaN
Belgium,All,BE06.03.2020,06.03.2020,b,30,5,14.6,NaN
Belgium,All,BE06.03.2020,06.03.2020,b,35,5,19.5,NaN
Belgium,All,BE06.03.2020,06.03.2020,b,40,5,33.7,NaN
Belgium,All,BE06.03.2020,06.03.2020,b,45,5,47.5,NaN
Belgium,All,BE06.03.2020,06.03.2020,b,50,5,37.1,NaN
Belgium,All,BE06.03.2020,06.03.2020,b,55,5,20.1,NaN
Belgium,All,BE06.03.2020,06.03.2020,b,60,5,11.1,NaN
Belgium,All,BE06.03.2020,06.03.2020,b,65,5,10,NaN
Belgium,All,BE06.03.2020,06.03.2020,b,70,5,11.7,NaN
Belgium,All,BE06.03.2020,06.03.2020,b,75,5,7.4,NaN
Belgium,All,BE06.03.2020,06.03.2020,b,80,5,3.2,NaN
Belgium,All,BE06.03.2020,06.03.2020,b,85,5,0.8,NaN
Belgium,All,BE06.03.2020,06.03.2020,b,90,5,0.1,NaN
Belgium,All,BE06.03.2020,06.03.2020,b,95,5,0.2,NaN
Belgium,All,BE06.03.2020,06.03.2020,b,100,5,1.7,NaN
Belgium,All,BE06.03.2020,06.03.2020,f,0,5,0.9,NaN
Belgium,All,BE06.03.2020,06.03.2020,f,5,5,3.1,NaN
Belgium,All,BE06.03.2020,06.03.2020,f,10,5,8.3,NaN
Belgium,All,BE06.03.2020,06.03.2020,f,15,5,11.7,NaN
Belgium,All,BE06.03.2020,06.03.2020,f,20,5,9.9,NaN
Belgium,All,BE06.03.2020,06.03.2020,f,25,5,8.1,NaN
Belgium,All,BE06.03.2020,06.03.2020,f,30,5,7.7,NaN
Belgium,All,BE06.03.2020,06.03.2020,f,35,5,11.3,NaN
Belgium,All,BE06.03.2020,06.03.2020,f,40,5,17.8,NaN
Belgium,All,BE06.03.2020,06.03.2020,f,45,5,21.2,NaN
Belgium,All,BE06.03.2020,06.03.2020,f,50,5,15.1,NaN
Belgium,All,BE06.03.2020,06.03.2020,f,55,5,8.9,NaN
Belgium,All,BE06.03.2020,06.03.2020,f,60,5,5.6,NaN
Belgium,All,BE06.03.2020,06.03.2020,f,65,5,4.4,NaN
Belgium,All,BE06.03.2020,06.03.2020,f,70,5,4.1,NaN
Belgium,All,BE06.03.2020,06.03.2020,f,75,5,2.9,NaN
Belgium,All,BE06.03.2020,06.03.2020,f,80,5,2.1,NaN
Belgium,All,BE06.03.2020,06.03.2020,f,85,5,0.9,NaN
Belgium,All,BE06.03.2020,06.03.2020,f,90,5,0.3,NaN
Belgium,All,BE06.03.2020,06.03.2020,f,95,5,0.3,NaN
Belgium,All,BE06.03.2020,06.03.2020,f,100,5,1.4,NaN
Belgium,All,BE06.03.2020,06.03.2020,m,0,5,1.3,NaN
Belgium,All,BE06.03.2020,06.03.2020,m,5,5,3.7,NaN
Belgium,All,BE06.03.2020,06.03.2020,m,10,5,8.7,NaN
Belgium,All,BE06.03.2020,06.03.2020,m,15,5,13.5,NaN
Belgium,All,BE06.03.2020,06.03.2020,m,20,5,13.9,NaN
Belgium,All,BE06.03.2020,06.03.2020,m,25,5,10.2,NaN
Belgium,All,BE06.03.2020,06.03.2020,m,30,5,6.8,NaN
Belgium,All,BE06.03.2020,06.03.2020,m,35,5,8.3,NaN
Belgium,All,BE06.03.2020,06.03.2020,m,40,5,16,NaN
Belgium,All,BE06.03.2020,06.03.2020,m,45,5,26.3,NaN
Belgium,All,BE06.03.2020,06.03.2020,m,50,5,22.2,NaN
Belgium,All,BE06.03.2020,06.03.2020,m,55,5,11,NaN
Belgium,All,BE06.03.2020,06.03.2020,m,60,5,5.4,NaN
Belgium,All,BE06.03.2020,06.03.2020,m,65,5,5.7,NaN
Belgium,All,BE06.03.2020,06.03.2020,m,70,5,8.3,NaN
Belgium,All,BE06.03.2020,06.03.2020,m,75,5,3.8,NaN
Belgium,All,BE06.03.2020,06.03.2020,m,80,5,0.8,NaN
Belgium,All,BE06.03.2020,06.03.2020,m,85,5,0.2,NaN
Belgium,All,BE06.03.2020,06.03.2020,m,90,5,0,NaN
Belgium,All,BE06.03.2020,06.03.2020,m,95,5,0,NaN
Belgium,All,BE06.03.2020,06.03.2020,m,100,5,0,NaN
Belgium,All,BE07.03.2020,07.03.2020,b,0,5,2.1,NaN
Belgium,All,BE07.03.2020,07.03.2020,b,5,5,7,NaN
Belgium,All,BE07.03.2020,07.03.2020,b,10,5,17.7,NaN
Belgium,All,BE07.03.2020,07.03.2020,b,15,5,26.4,NaN
Belgium,All,BE07.03.2020,07.03.2020,b,20,5,24.8,NaN
